title,variant,price,imgUrl,link,l1,l2,inviteId,modelId,final_1688_link,price judge,update date,itemid,最大价格,tag,共有model数
喷雾清洁剂，可去除粘合剂、胶带/贴纸残留物、油渍、油脂和各种污垢。大容量，经济实惠！💯 ✓✓✓,喷雾清洁剂，可去除粘合剂、胶带/贴纸残留物、油渍、油脂和各种污垢。大容量，经济实惠！💯 ✓✓✓,1,https://cf.shopee.co.th/file/th-11134207-7r98u-locewagl9pzs49,http://shopee.co.th/product/559311589/24550466663,School & Office Equipment,Glues,IVCN2026051131660,127768536938,https://detail.1688.com/offer/668865418832.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,2026/5/14,24550466663,1,低价品,1
LekName :: C 套装磁性姓名牌面板、磁性证件夹、磁性面板、磁性姓名牌 Lekname,69NC32,36.34,https://cf.shopee.co.th/file/th-11134207-81ztd-mnrbc9thlclde1,http://shopee.co.th/product/24540586/16297748108,School & Office Equipment,Lanyards & Name Tags,IVCN2026051131668,385399542344,,P2,2026/5/14,16297748108,36.34,高价品，流量翻倍,1
可固定式纤维人体模型可调节十字支架,黑人女性,49.87,https://cf.shopee.ph/file/ph-11134207-23020-68brvt36mzmvfc,http://shopee.ph/product/206643614/22020984869,School & Office Equipment,Others,IVCN2026051118775,183770132511,,P2,2026/5/14,22020984869,49.87,高价品，流量翻倍,1
用于制作宗教念珠、十字架中心装饰品的硅胶树脂模具 R-276,用于制作宗教念珠、十字架中心装饰品的硅胶树脂模具 R-276,13.08,https://cf.shopee.com.br/file/sg-11134201-23020-3xa1befagwnvf2,http://shopee.com.br/product/352184904/23126956911,Art Supplies,Others,IVCN2026051131709,156654687590,,P2,2026/5/14,23126956911,13.08,高价品，流量翻倍,1
餐厅/商店/学校/沙龙/诊所/酒店 3x1英寸 亚克力个性化铭牌,磁铁 5 毫米（加厚）,3.18,https://cf.shopee.ph/file/ph-11134207-81zth-mer0gm99ts0595,http://shopee.ph/product/448652280/28206351360,School & Office Equipment,Lanyards & Name Tags,IVCN2026051131717,300896461427,,P2,2026/5/14,28206351360,3.18,低价品,3
🔥 促销价 🔥 定制帆布画 情人节 情侣 家庭 - A4/ A3/ A2/ A1 /防水 /防褪色长达2年,50×60厘米,7.4,https://cf.shopee.com.my/file/my-11134207-820lb-mfex2o3crfnz8b,http://shopee.com.my/product/34260362/27492481215,Art Supplies,Canvases & Easels,IVCN2026051131721,286853152270,https://detail.1688.com/offer/679024408780.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,2026/5/14,27492481215,7.4,高价品，流量翻倍,1
200个4克亚克力玻璃罐，带螺旋盖 - 适用于礼品、样品和派对回礼,透明的,69.89,https://cf.shopee.com.br/file/br-11134207-7r98o-md3dztrqf6ypce,http://shopee.com.br/product/221294977/22198208534,Art Supplies,Others,IVCN2026051120953,209171144304,,P2,2026/5/14,22198208534,69.89,高价品，流量翻倍,1
1000个用于服装和面料标签的真伪/安全封条,象牙,4.99,https://cf.shopee.com.br/file/0d796d535f4facf39f7f9d4d59885ba5,http://shopee.com.br/product/291874404/13122501640,School & Office Equipment,Lanyards & Name Tags,IVCN2026051131734,121014627261,https://detail.1688.com/offer/576034922536.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,2026/5/14,13122501640,4.99,中价品,1
新名称：3M™ Scotch™ 多用途剪刀,6英寸,1.91,https://cf.shopee.co.th/file/84f224319d07ba1be44a6ee436c4d296,http://shopee.co.th/product/15607060/1581432095,School & Office Equipment,Scissors,IVCN2026051123707,113557131609,https://detail.1688.com/offer/935954766325.html?spm=a26352.b28411319.offerlist.77.2ec91e624XUvni&cosite=-&tracelog=p4p&_p_isad=1&clickid=fbe3344b76fc45ecbb55b46f5d5f2138&sessionid=x74Khsi7W5iJaGJKJFePTjAc7XnHCPGkWbT1761533296867,P1,2026/5/14,1581432095,1.91,低价品,2
韩国多巴胺色彩计算器，高颜值12位大按键计算器，适用于学校和办公室,818-粉色,4.74,https://cf.shopee.ph/file/ph-11134207-7ra0l-mczsjtqipxjs67,http://shopee.ph/product/158619517/27200735453,School & Office Equipment,Calculators,IVCN2026051131540,300959294166,https://detail.1688.com/offer/832807523329.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i13&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P1,2026/5/14,27200735453,4.74,低价品,3
雪尼尔针织面料套装，适用于钩编包袋 - 多种款式,型号 1 - 10X17,6,https://cf.shopee.com.br/file/br-11134207-7r98o-mdjpzrb5lmt52c,http://shopee.com.br/product/733054699/22294338908,Art Supplies,Others,IVCN2026051131742,179720195248,https://detail.1688.com/offer/937039032791.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i21&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P0,2026/5/14,22294338908,6,高价品，流量翻倍,1
柔软可擦白板 - 无需胶水，易于书写 - 不损坏墙壁 - 适合学习和办公使用。,1200*1500毫米,52.35,https://cf.shopee.vn/file/vn-11134207-820l4-meeaefsv083n3e,http://shopee.vn/product/1454313430/41918058740,School & Office Equipment,Writing Boards & Board Stands,IVCN2026051131744,248872616644,,P2,2026/5/14,41918058740,52.35,高价品，流量翻倍,3
Gabby 皇冠，高品质,5 和，branco,35.27,https://cf.shopee.com.br/file/br-11134207-820lk-mmm9neb3rbwn7a,http://shopee.com.br/product/1385248562/58207862931,Art Supplies,Others,IVCN2026051131749,179414968827,,P2,2026/5/14,58207862931,35.27,高价品，流量翻倍,1
Clipper Original Micro 6.5cm 24 件套 - 系列 - 可充气 - 无气,Clipper Original Micro 6.5cm 24 件套 - 系列 - 可充气 - 无气,43.2,https://cf.shopee.com.br/file/br-11134207-81ztu-mkn88s5idon7f0,http://shopee.com.br/product/1728388792/58205179922,School & Office Equipment,"Clips, Pins & Tacks",IVCN2026051131761,219618220685,https://detail.1688.com/offer/823221086023.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,2026/5/14,58205179922,43.2,高价品，流量翻倍,1
Mungyo 软性粉彩套装：12色、24色、48色或72色可选。艺术家级粉彩笔。Mungyo Gallery 出品。,粉彩 24 色 MPV-24,18.9,https://cf.shopee.co.th/file/th-11134207-7r98y-lpadipgflfumde,http://shopee.co.th/product/256423070/11220138223,Art Supplies,Crayons & Pastels,IVCN202605122407,184815911757,https://detail.1688.com/offer/564978685594.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i13&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P1,2026/5/14,11220138223,18.9,高价品，流量翻倍,1
多用途木制照片夹，50个或100个装。,100 件,3,https://cf.shopee.co.th/file/sg-11134201-7rcf8-ltw4g0l8g6vbf3,http://shopee.co.th/product/157021241/24123731416,School & Office Equipment,"Clips, Pins & Tacks",IVCN2026051131765,207428461425,https://detail.1688.com/offer/627607097852.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2108837b17412432894037278e153a&token=ABN27lnGPnet8ocJp788WvFbYFPFK9Kb7zNRzsdkW8aMoCG7lRGD8Nu%2F3UgtgeOY,P0,2026/5/14,24123731416,3,低价品,1
电动布料切割器（1200mAh电池）无绳剪刀，带手柄，可切割布料/皮革/地毯/纸板。,3片刀片,44.69,https://cf.shopee.co.th/file/th-11134207-81ztc-mi9n5ps6iz2ecf,http://shopee.co.th/product/1654986348/40327243626,School & Office Equipment,Scissors,IVCN2026051131775,440298198606,,P2,2026/5/14,40327243626,44.69,高价品，流量翻倍,1
白色造型饼干面团套装（含增白剂）1公斤装 | 非常适合日常生产,畅销套装（3 件装）,57.65,https://cf.shopee.com.br/file/br-11134207-81ztc-mk2jodjkeolc5d,http://shopee.com.br/product/1127755147/23993047741,Art Supplies,Others,IVCN202605121431,238767922775,,P2,2026/5/14,23993047741,57.65,高价品，流量翻倍,1
硅胶模具，6件套玫瑰花、蜡烛、肥皂 F67,硅胶模具，6件套玫瑰花、蜡烛、肥皂 F67,13.63,https://cf.shopee.com.br/file/br-11134207-7r98o-lv8zyv7tb1ctad,http://shopee.com.br/product/300640276/23997499731,Art Supplies,Others,IVCN2026051131789,129645179529,,P2,2026/5/14,23997499731,13.63,高价品，流量翻倍,1
耐用弹性乳胶带，大包装，8 号和 18 号，1 公斤，适用于金钱、各种捆绑应用和园艺。,日本产8号橡皮筋 - 2550个,3.81,https://cf.shopee.com.br/file/br-11134207-7r98o-lzt6zuvospid74,http://shopee.com.br/product/1331811681/22497761155,School & Office Equipment,Others,IVCN2026051131810,209166246867,,P2,2026/5/14,22497761155,3.81,高价品，流量翻倍,1
100 个白色信封，尺寸分别为 12x18、15x20、19x25、20x30、24x3、26x36、30x40、32x40、40x40 和 40x50，适用于 Sedex 安全邮件。,32X40,6.86,https://cf.shopee.com.br/file/br-11134207-7r98o-lwx9nhrswqm720,http://shopee.com.br/product/290916533/23992928580,Letters & Envelopes,Envelopes & Angpao,IVCN202605121797,119719139238,https://detail.1688.com/offer/594730418699.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2146938717663938168954772e10a6&token=puvEMQAaaXiKW%2Ba10nxl9IeJcC3caRdsiKfvKI%2FhDbS10vQuRZ8ubwuBKKT%2BVjpW,P1,2026/5/14,23992928580,6.86,高价品，流量翻倍,1
YDL 日本缝纫剪刀采用锋利的钢制刀片，切割顺畅，经久耐用，且不会生锈。,12英寸白色刀片剪刀,15.32,https://cf.shopee.vn/file/vn-11134207-7ras8-mbc7zlf29zh3a9,http://shopee.vn/product/1517070596/25544475008,School & Office Equipment,Scissors,IVCN2026051131816,168889429627,https://detail.1688.com/offer/818588466447.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2146938717651937625271861e180f&token=xO9LpIh1N4p5C7kY8wvHGeHj5kHXErr8OpTGPPvZScF%2BDF5IhA1jczzK6KQmVDSW,P1,2026/5/14,25544475008,15.32,高价品，流量翻倍,1
正品！RHINO 高品质 8 英寸布料剪刀，型号 815。采用优质不锈钢制成，坚固耐用，防锈。,8英寸犀牛牌剪刀,16.58,https://cf.shopee.co.th/file/172e05202efd069b0594507afa2ff74a,http://shopee.co.th/product/151976835/17526513283,School & Office Equipment,Scissors,IVCN202605122411,164453512753,https://detail.1688.com/offer/921300070943.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,2026/5/14,17526513283,16.58,高价品，流量翻倍,1
带储墨槽的削笔器套装，24 个，6 种颜色,带储墨槽的削笔器套装，24 个，6 种颜色,5.41,https://cf.shopee.com.br/file/br-11134207-820mg-mlgoos9jq22td6,http://shopee.com.br/product/1500626203/21398077838,School & Office Equipment,Sharpeners,IVCN2026051131828,179715938504,,P2,2026/5/14,21398077838,5.41,高价品，流量翻倍,1
1卷 Quaff 透明转移胶带，适用于可切割乙烯基贴纸和贴花，50米,4英寸 x 50米,11.67,https://cf.shopee.ph/file/ph-11134207-7rasj-m3n9ppwuyx7ja0,http://shopee.ph/product/957579397/24123593129,School & Office Equipment,Strings & Tapes,IVCN2026051131833,138149068394,,P2,2026/5/14,24123593129,11.67,中价品,1
Phomemo A30 标签打印机，便携式缎带打印机，贴纸标签打印机，熨烫式可水洗姓名标签，用于礼品包装、布艺姓名标签，室内/室外均可使用。,白色的,80.88,https://cf.shopee.co.th/file/cn-11134207-7ras8-m546gsq62knlea,http://shopee.co.th/product/1155419257/26123795297,School & Office Equipment,Label Printers,IVCN2026051131850,257486747997,https://detail.1688.com/offer/634160456985.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0b51056217760720965447250e1167&token=qubiVEoFrCodIXFSK6jWSWSYE%2FiJlAp0UKQsRaCoeXG2swLz7qSF0qSJTPcs5reA,P1,2026/5/14,26123795297,80.88,高价品，流量翻倍,1
双面证件套，带挂绳 – 透明PVC材质，适用于卡片、文件和证件,黑色，10 件,15.16,https://cf.shopee.com.br/file/sg-11134201-822zn-mi1pqlcgu41ubf,http://shopee.com.br/product/1596576726/58201685908,School & Office Equipment,Lanyards & Name Tags,IVCN2026051131854,189615552496,,P2,2026/5/14,58201685908,15.16,高价品，流量翻倍,1
玻璃珠 6/0，500克/包，约6200颗，4毫米，适用于制作手链和项链,黑牛奶 6/0 49,7.01,https://cf.shopee.com.br/file/br-11134207-7r98o-m1fraoj4bphtfa,http://shopee.com.br/product/310770886/20199310030,Art Supplies,Others,IVCN2026051131856,139830654388,https://detail.1688.com/offer/821418330044.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,2026/5/14,20199310030,7.01,高价品，流量翻倍,1
塑料邮寄信封（100个）。高品质A级耐用防撕裂邮寄袋，价格实惠。,XXXL,53.55,https://cf.shopee.co.th/file/th-11134207-81ztf-mjgtj68q914zfb,http://shopee.co.th/product/1006004879/52554653270,Letters & Envelopes,Envelopes & Angpao,IVCN2026051131890,302333825878,https://detail.1688.com/offer/642165786700.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,2026/5/14,52554653270,53.55,高价品，流量翻倍,1
500 个 A4 纸袋（22x32 厘米），光面透明,500 个 A4 纸袋（22x32 厘米），光面透明,6.33,https://cf.shopee.com.br/file/br-11134207-81z1k-mf7atoxocop2e7,http://shopee.com.br/product/1238630747/23098943714,School & Office Equipment,"Folders, Paper Organizers & Accessories",IVCN2026051131905,189612441158,,P2,2026/5/14,23098943714,6.33,高价品，流量翻倍,1
硅胶模具托盘贝壳树脂石膏水泥装饰贝壳形状工艺品,硅胶模具托盘贝壳树脂石膏水泥装饰贝壳形状工艺品,5.41,https://cf.shopee.com.br/file/br-11134207-820md-mlb79cgnbnr804,http://shopee.com.br/product/1522210086/58257024384,Art Supplies,Others,IVCN2026051131915,228802046410,,P2,2026/5/14,58257024384,5.41,高价品，流量翻倍,1
透明棕色封口胶带，6卷装，2英寸宽，100码长，蓝色纸芯。,糖,7.24,https://cf.shopee.co.th/file/th-11134207-23010-p8tp4f7sgamvd5,http://shopee.co.th/product/840143349/23218615524,School & Office Equipment,Strings & Tapes,IVCN2026051131919,183727565368,https://detail.1688.com/offer/674869521650.html?kj_agent_plugin=aliprice&fromkv=xytTrace:1,P1,2026/5/14,23218615524,7.24,中价品,1
家用便携式电动剪刀自动切割器无绳电动裁缝剪刀,红色的,43.86,https://cf.shopee.ph/file/ph-11134201-23030-v3bvv4ipuiove4,http://shopee.ph/product/341103477/7166554198,School & Office Equipment,Scissors,IVCN2026051125416,48511891420,,P2,2026/5/14,7166554198,43.86,高价品，流量翻倍,2
MIYA 果冻水粉保湿防霉喷雾 200毫升 蓝色,200毫升,7.59,https://cf.shopee.com.my/file/c7e9e199aa3d3daaa6a8e9f1cffd96e0,http://shopee.com.my/product/409353284/18433708010,Art Supplies,Others,IVCN2026051131928,204930076254,https://detail.1688.com/offer/913213944347.html?spm=a26352.b28411319.offerlist.6.660d1e62rWY8dG,P0,2026/5/14,18433708010,7.59,高价品，流量翻倍,1
剑麻绳卷 15 | 20 | 30 | 50 米 - 5 毫米 - 6 毫米 - 8 毫米 | 工艺品装饰猫抓柱,5毫米，50米,9.5,https://cf.shopee.com.br/file/br-11134207-7r98o-lz6nlv2n75p14b,http://shopee.com.br/product/345653611/18099363427,Art Supplies,Others,IVCN2026051118300,109720597923,https://detail.1688.com/offer/871472887837.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,2026/5/14,18099363427,9.5,高价品，流量翻倍,2
12 件套缝纫剪刀 - 线和纱线,12 件套缝纫剪刀 - 线和纱线,1.1,https://cf.shopee.com.br/file/br-11134207-7r98o-lu6uc24az6g5b4,http://shopee.com.br/product/393197708/15548733243,School & Office Equipment,Scissors,IVCN2026051131938,68315817072,https://detail.1688.com/offer/675401936494.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2133d7d417761573815637126e0de1&token=oXLXbdbnB%2BqP6D4HCeh2q7XEjrgJ3tNxPpOHMi3mIqbfI0nnFP6Lr9GSZkboDNl7,P0,2026/5/14,15548733243,1.1,高价品，流量翻倍,1
1000张单页宣传单，尺寸10厘米 x 14厘米，75克亚硫酸盐纸，印有您的标志,1000，正面,76.36,https://cf.shopee.com.br/file/br-11134207-81ztc-mkcv5pdhzdhf2a,http://shopee.com.br/product/1696215047/23499327424,Letters & Envelopes,Others,IVCN2026051131942,228803727887,,P2,2026/5/14,23499327424,76.36,高价品，流量翻倍,1
路飞强化版收藏卡（5款设计）,路飞强化版收藏卡（5款设计）,47.59,https://cf.shopee.co.th/file/th-11134207-81ztd-mncx2oenevwj1c,http://shopee.co.th/product/1153632098/50159322471,Letters & Envelopes,Post Cards,IVCN202605122421,400824515687,,P2,2026/5/14,50159322471,47.59,高价品，流量翻倍,1
500克奶油色和白色带孔ABS珍珠，珍珠石，适用于工艺品、项链、手链、耳环等。,8毫米白色,10.71,https://cf.shopee.com.br/file/sg-11134201-7rbn0-m61vmkqnsbm29f,http://shopee.com.br/product/288806700/21299595849,Art Supplies,Others,IVCN2026051131967,229416450762,https://detail.1688.com/offer/829163139352.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,2026/5/14,21299595849,10.71,高价品，流量翻倍,1
大包装高光泽亚克力水钻，优质,金色，8毫米,51.62,https://cf.shopee.com.br/file/br-11134207-7r98o-lrkb75fpyl2c07,http://shopee.com.br/product/440668972/19897628561,Art Supplies,Others,IVCN202605121197,109868672763,,P2,2026/5/14,19897628561,51.62,高价品，流量翻倍,6
一套4张透明A4切割垫，兼容Silhouette Portrait 1、2和3型切割机 - 带胶水,一套4张透明A4切割垫，兼容Silhouette Portrait 1、2和3型切割机 - 带胶水,2.1,https://cf.shopee.com.br/file/br-11134207-820lo-mnltfuaczqbmc6,http://shopee.com.br/product/959503392/18799097725,School & Office Equipment,Others,IVCN2026051131969,199591595229,,P2,2026/5/14,18799097725,2.1,高价品，流量翻倍,1
Jorge 80/100/120/168色双头精细腮红刷，带拉链收纳盒,120个核心,25.05,https://cf.shopee.com.br/file/sg-11134201-824ik-mf483klgzua2e6,http://shopee.com.br/product/410705973/23394434957,Art Supplies,Color Pencils,IVCN2026051131971,189612378835,https://detail.1688.com/offer/674647531291.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,2026/5/14,23394434957,25.05,高价品，流量翻倍,1
适用于 Cricut Maker 3/Air 2/Explore 的 5 色切割垫（13x14 英寸）OPP 袋配件,1 套（5 件）,5.01,https://cf.shopee.ph/file/ph-11134207-7rasc-mab0xvd6vy2ud3,http://shopee.ph/product/1430403121/40402411519,School & Office Equipment,Others,IVCN2026051131987,305198384256,,P2,2026/5/14,40402411519,5.01,高价品，流量翻倍,1
包装胶带，透明/不透明/高密度/红色双语胶带，全厚，5毫米芯径，结实耐用，粘性好，200码,6卷不透明颜料,13.97,https://cf.shopee.vn/file/vn-11134207-81ztc-mkdam1uhvoqtce,http://shopee.vn/product/1704587496/46905898290,School & Office Equipment,Strings & Tapes,IVCN202605122427,425645887403,,P2,2026/5/14,46905898290,13.97,高价品，流量翻倍,1
桌号牌架、带圆形夹子的菜单架、标牌夹、夹式标牌架、标牌夹、价格标签、不锈钢。,20厘米银色,3.61,https://cf.shopee.co.th/file/sg-11134201-81zu7-mmlv4mi920i00b,http://shopee.co.th/product/243713007/25688924453,School & Office Equipment,"Clips, Pins & Tacks",IVCN2026051132001,218023428046,https://detail.1688.com/offer/625886137363.html?,P1,2026/5/14,25688924453,3.61,低价品,2
淡彩信封，无地址，带绳子，价格便宜（100个装）,淡紫色，25x35厘米（用绳子系好）,3.13,https://cf.shopee.co.th/file/sg-11134201-7rasi-ma14xrlwesex85,http://shopee.co.th/product/186628243/29615957329,Letters & Envelopes,Envelopes & Angpao,IVCN2026051130950,236952457500,https://detail.1688.com/offer/575876535916.html,P1,2026/5/14,29615957329,3.13,低价品,13
